run_id,branch_id,trade_id,exit_time,exit_time_msc,net_usd,equity_usd,peak_equity_usd,drawdown_usd,r_multiple,equity_r,peak_equity_r,drawdown_r
QUANTORA_FIRST_TRIANGLE_FINAL15_@ENQ_1754006400,5,260,2025.10.01 11:30:00,1759318200017,45.8,2078.3999999999996,2078.3999999999996,0.0,0.1175,5.25,5.25,0.0
QUANTORA_FIRST_TRIANGLE_FINAL15_@ENQ_1754006400,5,275,2025.10.02 13:49:35,1759412975620,497.3,2575.7,2575.7,0.0,1.24625,6.49625,6.49625,0.0
QUANTORA_FIRST_TRIANGLE_FINAL15_@ENQ_1754006400,5,290,2025.10.08 19:51:18,1759953078166,-401.2,2174.5,2575.7,401.1999999999998,-1.0,5.49625,6.49625,1.0
QUANTORA_FIRST_TRIANGLE_FINAL15_@ENQ_1754006400,5,305,2025.10.10 10:00:00,1760090400401,-150.2,2024.3,2575.7,551.3999999999999,-0.3725,5.12375,6.49625,1.3724999999999996
QUANTORA_FIRST_TRIANGLE_FINAL15_@ENQ_1754006400,5,320,2025.10.10 15:45:03,1760111103015,766.8,2791.1,2791.1,0.0,1.92,7.04375,7.04375,0.0
QUANTORA_FIRST_TRIANGLE_FINAL15_@ENQ_1754006400,5,335,2025.10.14 05:39:09,1760420349595,-401.2,2389.9,2791.1,401.1999999999998,-1.0,6.04375,7.04375,1.0
QUANTORA_FIRST_TRIANGLE_FINAL15_@ENQ_1754006400,5,350,2025.10.14 15:44:18,1760456658928,-401.2,1988.7,2791.1,802.3999999999999,-1.0,5.04375,7.04375,2.0
QUANTORA_FIRST_TRIANGLE_FINAL15_@ENQ_1754006400,5,365,2025.10.14 19:45:28,1760471128244,-401.2,1587.5,2791.1,1203.6,-1.0,4.04375,7.04375,3.0
QUANTORA_FIRST_TRIANGLE_FINAL15_@ENQ_1754006400,5,380,2025.10.16 13:45:45,1760622345095,-401.2,1186.3,2791.1,1604.8,-1.0,3.04375,7.04375,4.0
QUANTORA_FIRST_TRIANGLE_FINAL15_@ENQ_1754006400,5,395,2025.10.21 13:57:11,1761055031546,443.3,1629.6,2791.1,1161.5,1.11125,4.155,7.04375,2.88875
QUANTORA_FIRST_TRIANGLE_FINAL15_@ENQ_1754006400,5,410,2025.10.22 16:41:53,1761151313302,498.3,2127.9,2791.1,663.1999999999998,1.24875,5.4037500000000005,7.04375,1.6399999999999997
QUANTORA_FIRST_TRIANGLE_FINAL15_@ENQ_1754006400,5,425,2025.10.29 18:40:28,1761763228750,1604.8,3732.7,3732.7,0.0,4.015,9.41875,9.41875,0.0
QUANTORA_FIRST_TRIANGLE_FINAL15_@ENQ_1754006400,5,440,2025.10.30 13:50:31,1761832231894,259.8,3992.5,3992.5,0.0,0.6525,10.07125,10.07125,0.0
QUANTORA_FIRST_TRIANGLE_FINAL15_@ENQ_1754006400,5,455,2025.11.06 14:56:18,1762440978468,-401.2,3591.3,3992.5,401.1999999999998,-1.0,9.07125,10.07125,1.0
QUANTORA_FIRST_TRIANGLE_FINAL15_@ENQ_1754006400,5,470,2025.11.07 18:25:07,1762539907420,784.3,4375.6,4375.6,0.0,1.96375,11.035,11.035,0.0
QUANTORA_FIRST_TRIANGLE_FINAL15_@ENQ_1754006400,5,485,2025.11.11 15:34:12,1762875252939,-401.2,3974.4000000000005,4375.6,401.1999999999998,-1.0,10.035,11.035,1.0
QUANTORA_FIRST_TRIANGLE_FINAL15_@ENQ_1754006400,5,500,2025.11.13 15:08:42,1763046522206,323.8,4298.200000000001,4375.6,77.39999999999964,0.8125,10.8475,11.035,0.1875
QUANTORA_FIRST_TRIANGLE_FINAL15_@ENQ_1754006400,5,515,2025.11.16 23:02:29,1763334149065,-401.2,3897.000000000001,4375.6,478.59999999999945,-1.0,9.8475,11.035,1.1875
QUANTORA_FIRST_TRIANGLE_FINAL15_@ENQ_1754006400,5,530,2025.11.18 05:10:33,1763442633991,292.8,4189.800000000001,4375.6,185.79999999999927,0.735,10.5825,11.035,0.45250000000000057
QUANTORA_FIRST_TRIANGLE_FINAL15_@ENQ_1754006400,5,545,2025.11.20 09:46:39,1763631999134,195.3,4385.100000000001,4385.100000000001,0.0,0.49125,11.07375,11.07375,0.0
QUANTORA_FIRST_TRIANGLE_FINAL15_@ENQ_1754006400,5,560,2025.11.20 18:15:00,1763662500032,-401.2,3983.9000000000015,4385.100000000001,401.1999999999998,-1.0,10.07375,11.07375,1.0
QUANTORA_FIRST_TRIANGLE_FINAL15_@ENQ_1754006400,5,575,2025.11.25 14:41:00,1764081660264,551.8,4535.700000000002,4535.700000000002,0.0,1.3825,11.45625,11.45625,0.0
QUANTORA_FIRST_TRIANGLE_FINAL15_@ENQ_1754006400,5,590,2025.12.04 14:12:10,1764857530878,-401.2,4134.500000000002,4535.700000000002,401.1999999999998,-1.0,10.45625,11.45625,1.0
QUANTORA_FIRST_TRIANGLE_FINAL15_@ENQ_1754006400,5,605,2025.12.08 18:30:00,1765218600009,-245.2,3889.300000000002,4535.700000000002,646.3999999999996,-0.61,9.846250000000001,11.45625,1.6099999999999994
QUANTORA_FIRST_TRIANGLE_FINAL15_@ENQ_1754006400,5,620,2025.12.10 05:00:03,1765342803837,-129.7,3759.600000000002,4535.700000000002,776.0999999999995,-0.32125,9.525000000000002,11.45625,1.9312499999999986
QUANTORA_FIRST_TRIANGLE_FINAL15_@ENQ_1754006400,5,635,2025.12.10 16:00:00,1765382400013,-254.7,3504.9000000000024,4535.700000000002,1030.7999999999993,-0.63375,8.891250000000003,11.45625,2.5649999999999977
QUANTORA_FIRST_TRIANGLE_FINAL15_@ENQ_1754006400,5,650,2025.12.10 19:35:31,1765395331700,-401.2,3103.7000000000025,4535.700000000002,1431.999999999999,-1.0,7.891250000000003,11.45625,3.5649999999999977
QUANTORA_FIRST_TRIANGLE_FINAL15_@ENQ_1754006400,5,665,2025.12.11 02:05:20,1765418720941,-401.2,2702.5000000000027,4535.700000000002,1833.199999999999,-1.0,6.891250000000003,11.45625,4.564999999999998
QUANTORA_FIRST_TRIANGLE_FINAL15_@ENQ_1754006400,5,680,2025.12.12 18:12:01,1765563121363,502.3,3204.800000000003,4535.700000000002,1330.8999999999987,1.25875,8.150000000000002,11.45625,3.3062499999999986
QUANTORA_FIRST_TRIANGLE_FINAL15_@ENQ_1754006400,5,695,2025.12.17 15:44:02,1765986242173,-401.2,2803.600000000003,4535.700000000002,1732.0999999999985,-1.0,7.150000000000002,11.45625,4.306249999999999
QUANTORA_FIRST_TRIANGLE_FINAL15_@ENQ_1754006400,5,710,2025.12.18 13:47:27,1766065647589,-401.2,2402.4000000000033,4535.700000000002,2133.2999999999984,-1.0,6.150000000000002,11.45625,5.306249999999999
QUANTORA_FIRST_TRIANGLE_FINAL15_@ENQ_1754006400,5,725,2025.12.22 17:30:00,1766424600035,100.8,2503.2000000000035,4535.700000000002,2032.4999999999982,0.255,6.405000000000002,11.45625,5.051249999999999
QUANTORA_FIRST_TRIANGLE_FINAL15_@ENQ_1754006400,5,740,2025.12.23 20:00:00,1766520000012,-198.2,2305.0000000000036,4535.700000000002,2230.699999999998,-0.4925,5.912500000000002,11.45625,5.543749999999998
QUANTORA_FIRST_TRIANGLE_FINAL15_@ENQ_1754006400,5,755,2025.12.29 03:00:08,1766977208343,91.8,2396.800000000004,4535.700000000002,2138.899999999998,0.2325,6.145000000000002,11.45625,5.3112499999999985
QUANTORA_FIRST_TRIANGLE_FINAL15_@ENQ_1754006400,5,770,2025.12.30 16:30:00,1767112200002,138.8,2535.600000000004,4535.700000000002,2000.0999999999976,0.35,6.495000000000002,11.45625,4.961249999999999
QUANTORA_FIRST_TRIANGLE_FINAL15_@ENQ_1754006400,5,785,2025.12.31 04:00:00,1767153600118,-317.2,2218.400000000004,4535.700000000002,2317.2999999999975,-0.79,5.705000000000002,11.45625,5.751249999999999
QUANTORA_FIRST_TRIANGLE_FINAL15_@ENQ_1754006400,5,800,2026.01.02 19:25:05,1767381905776,399.3,2617.7000000000044,4535.700000000002,1917.9999999999973,1.00125,6.706250000000002,11.45625,4.749999999999999
QUANTORA_FIRST_TRIANGLE_FINAL15_@ENQ_1754006400,5,815,2026.01.07 20:31:27,1767817887522,445.3,3063.0000000000045,4535.700000000002,1472.699999999997,1.11625,7.822500000000002,11.45625,3.633749999999999
QUANTORA_FIRST_TRIANGLE_FINAL15_@ENQ_1754006400,5,830,2026.01.09 16:13:52,1767975232056,-401.2,2661.8000000000047,4535.700000000002,1873.899999999997,-1.0,6.822500000000002,11.45625,4.633749999999999
QUANTORA_FIRST_TRIANGLE_FINAL15_@ENQ_1754006400,5,845,2026.01.12 01:34:56,1768181696836,-401.2,2260.600000000005,4535.700000000002,2275.0999999999967,-1.0,5.822500000000002,11.45625,5.633749999999999
QUANTORA_FIRST_TRIANGLE_FINAL15_@ENQ_1754006400,5,860,2026.01.14 15:15:02,1768403702531,360.3,2620.900000000005,4535.700000000002,1914.7999999999965,0.90375,6.726250000000002,11.45625,4.729999999999999
QUANTORA_FIRST_TRIANGLE_FINAL15_@ENQ_1754006400,5,875,2026.01.20 20:14:57,1768940097504,-401.2,2219.7000000000053,4535.700000000002,2315.9999999999964,-1.0,5.726250000000002,11.45625,5.729999999999999
QUANTORA_FIRST_TRIANGLE_FINAL15_@ENQ_1754006400,5,890,2026.01.23 15:48:45,1769183325869,-401.2,1818.5000000000052,4535.700000000002,2717.199999999996,-1.0,4.726250000000002,11.45625,6.729999999999999
QUANTORA_FIRST_TRIANGLE_FINAL15_@ENQ_1754006400,5,905,2026.01.25 23:00:00,1769382000330,-401.2,1417.3000000000052,4535.700000000002,3118.3999999999965,-1.0,3.726250000000002,11.45625,7.729999999999999
QUANTORA_FIRST_TRIANGLE_FINAL15_@ENQ_1754006400,5,920,2026.01.29 16:47:38,1769705258151,846.8,2264.100000000005,4535.700000000002,2271.5999999999967,2.12,5.846250000000002,11.45625,5.6099999999999985
QUANTORA_FIRST_TRIANGLE_FINAL15_@ENQ_1754006400,5,935,2026.02.03 14:56:02,1770130562860,-401.2,1862.9000000000049,4535.700000000002,2672.7999999999965,-1.0,4.846250000000002,11.45625,6.6099999999999985
QUANTORA_FIRST_TRIANGLE_FINAL15_@ENQ_1754006400,5,950,2026.02.03 20:32:01,1770150721686,242.8,2105.700000000005,4535.700000000002,2429.999999999997,0.61,5.4562500000000025,11.45625,5.999999999999998
QUANTORA_FIRST_TRIANGLE_FINAL15_@ENQ_1754006400,5,965,2026.02.09 01:57:18,1770602238658,171.8,2277.500000000005,4535.700000000002,2258.1999999999966,0.4325,5.888750000000003,11.45625,5.567499999999998
QUANTORA_FIRST_TRIANGLE_FINAL15_@ENQ_1754006400,5,980,2026.02.11 15:52:16,1770825136589,136.8,2414.300000000005,4535.700000000002,2121.3999999999965,0.345,6.233750000000002,11.45625,5.222499999999998
QUANTORA_FIRST_TRIANGLE_FINAL15_@ENQ_1754006400,5,995,2026.02.17 02:00:00,1771293600028,-338.2,2076.1000000000054,4535.700000000002,2459.5999999999963,-0.8425,5.391250000000002,11.45625,6.064999999999999
QUANTORA_FIRST_TRIANGLE_FINAL15_@ENQ_1754006400,5,1010,2026.02.17 15:18:49,1771341529356,103.3,2179.4000000000055,4535.700000000002,2356.299999999996,0.26125,5.652500000000002,11.45625,5.803749999999999
QUANTORA_FIRST_TRIANGLE_FINAL15_@ENQ_1754006400,5,1025,2026.02.18 19:30:19,1771443019759,415.3,2594.7000000000057,4535.700000000002,1940.999999999996,1.04125,6.693750000000001,11.45625,4.762499999999999
QUANTORA_FIRST_TRIANGLE_FINAL15_@ENQ_1754006400,5,1040,2026.02.20 15:02:01,1771599721826,-401.2,2193.500000000006,4535.700000000002,2342.1999999999957,-1.0,5.693750000000001,11.45625,5.762499999999999
QUANTORA_FIRST_TRIANGLE_FINAL15_@ENQ_1754006400,5,1055,2026.02.20 17:20:33,1771608033325,-401.2,1792.3000000000059,4535.700000000002,2743.399999999996,-1.0,4.693750000000001,11.45625,6.762499999999999
QUANTORA_FIRST_TRIANGLE_FINAL15_@ENQ_1754006400,5,1070,2026.02.24 15:26:44,1771946804962,-401.2,1391.1000000000058,4535.700000000002,3144.599999999996,-1.0,3.6937500000000014,11.45625,7.762499999999999
QUANTORA_FIRST_TRIANGLE_FINAL15_@ENQ_1754006400,5,1085,2026.02.25 23:41:59,1772062919611,586.8,1977.9000000000058,4535.700000000002,2557.7999999999956,1.47,5.163750000000001,11.45625,6.2924999999999995
QUANTORA_FIRST_TRIANGLE_FINAL15_@ENQ_1754006400,5,1100,2026.02.27 14:49:13,1772203753430,129.8,2107.7000000000057,4535.700000000002,2427.999999999996,0.3275,5.491250000000001,11.45625,5.965
QUANTORA_FIRST_TRIANGLE_FINAL15_@ENQ_1754006400,5,1115,2026.03.02 20:15:03,1772482503660,175.8,2283.500000000006,4535.700000000002,2252.1999999999957,0.4425,5.933750000000001,11.45625,5.5225
QUANTORA_FIRST_TRIANGLE_FINAL15_@ENQ_1754006400,5,1130,2026.03.06 15:00:21,1772809221015,395.8,2679.300000000006,4535.700000000002,1856.3999999999955,0.9925,6.9262500000000005,11.45625,4.53
QUANTORA_FIRST_TRIANGLE_FINAL15_@ENQ_1754006400,5,1145,2026.03.10 18:14:42,1773166482469,150.8,2830.1000000000063,4535.700000000002,1705.5999999999954,0.38,7.30625,11.45625,4.15
QUANTORA_FIRST_TRIANGLE_FINAL15_@ENQ_1754006400,5,1160,2026.03.12 16:21:17,1773332477140,272.8,3102.9000000000065,4535.700000000002,1432.7999999999952,0.685,7.991250000000001,11.45625,3.465
QUANTORA_FIRST_TRIANGLE_FINAL15_@ENQ_1754006400,5,1175,2026.03.17 15:36:50,1773761810247,100.3,3203.2000000000066,4535.700000000002,1332.499999999995,0.25375,8.245000000000001,11.45625,3.2112499999999997
QUANTORA_FIRST_TRIANGLE_FINAL15_@ENQ_1754006400,5,1190,2026.03.19 01:43:13,1773884593326,376.3,3579.500000000007,4535.700000000002,956.1999999999948,0.94375,9.18875,11.45625,2.2675
QUANTORA_FIRST_TRIANGLE_FINAL15_@ENQ_1754006400,5,1205,2026.03.20 10:01:57,1774000917844,-401.2,3178.300000000007,4535.700000000002,1357.3999999999946,-1.0,8.18875,11.45625,3.2675
QUANTORA_FIRST_TRIANGLE_FINAL15_@ENQ_1754006400,5,1220,2026.03.20 20:38:35,1774039115174,639.8,3818.1000000000067,4535.700000000002,717.5999999999949,1.6025,9.791250000000002,11.45625,1.6649999999999991
QUANTORA_FIRST_TRIANGLE_FINAL15_@ENQ_1754006400,5,1235,2026.03.24 13:40:51,1774359651960,-401.2,3416.900000000007,4535.700000000002,1118.7999999999947,-1.0,8.791250000000002,11.45625,2.664999999999999
QUANTORA_FIRST_TRIANGLE_FINAL15_@ENQ_1754006400,5,1250,2026.03.24 20:22:25,1774383745373,-401.2,3015.700000000007,4535.700000000002,1519.9999999999945,-1.0,7.791250000000002,11.45625,3.664999999999999
QUANTORA_FIRST_TRIANGLE_FINAL15_@ENQ_1754006400,5,1265,2026.04.01 08:54:16,1775033656730,449.8,3465.5000000000073,4535.700000000002,1070.1999999999944,1.1275,8.918750000000001,11.45625,2.5374999999999996
QUANTORA_FIRST_TRIANGLE_FINAL15_@ENQ_1754006400,5,1280,2026.04.02 14:30:00,1775140200023,-254.2,3211.3000000000075,4535.700000000002,1324.3999999999942,-0.6325,8.28625,11.45625,3.17
QUANTORA_FIRST_TRIANGLE_FINAL15_@ENQ_1754006400,5,1295,2026.04.02 14:50:00,1775141400638,340.8,3552.1000000000076,4535.700000000002,983.599999999994,0.855,9.141250000000001,11.45625,2.3149999999999995
QUANTORA_FIRST_TRIANGLE_FINAL15_@ENQ_1754006400,5,1310,2026.04.07 19:45:51,1775591151583,-401.2,3150.900000000008,4535.700000000002,1384.7999999999938,-1.0,8.141250000000001,11.45625,3.3149999999999995
QUANTORA_FIRST_TRIANGLE_FINAL15_@ENQ_1754006400,5,1325,2026.04.09 04:30:05,1775709005180,-137.2,3013.700000000008,4535.700000000002,1521.9999999999936,-0.34,7.801250000000001,11.45625,3.6549999999999994
QUANTORA_FIRST_TRIANGLE_FINAL15_@ENQ_1754006400,5,1340,2026.04.09 16:01:21,1775750481350,-401.2,2612.500000000008,4535.700000000002,1923.1999999999935,-1.0,6.801250000000001,11.45625,4.654999999999999
QUANTORA_FIRST_TRIANGLE_FINAL15_@ENQ_1754006400,5,1355,2026.04.12 22:00:00,1776031200304,-401.2,2211.3000000000084,4535.700000000002,2324.3999999999933,-1.0,5.801250000000001,11.45625,5.654999999999999
QUANTORA_FIRST_TRIANGLE_FINAL15_@ENQ_1754006400,5,1370,2026.04.13 13:49:15,1776088155771,-401.2,1810.1000000000083,4535.700000000002,2725.599999999993,-1.0,4.801250000000001,11.45625,6.654999999999999
QUANTORA_FIRST_TRIANGLE_FINAL15_@ENQ_1754006400,5,1385,2026.04.19 22:00:00,1776636000363,2670.3,4480.400000000009,4535.700000000002,55.299999999992906,6.67875,11.48,11.48,0.0
QUANTORA_FIRST_TRIANGLE_FINAL15_@ENQ_1754006400,5,1400,2026.04.22 14:15:15,1776867315546,-401.2,4079.200000000009,4535.700000000002,456.4999999999927,-1.0,10.48,11.48,1.0
QUANTORA_FIRST_TRIANGLE_FINAL15_@ENQ_1754006400,5,1415,2026.04.23 17:40:15,1776966015240,-401.2,3678.000000000009,4535.700000000002,857.6999999999925,-1.0,9.48,11.48,2.0
QUANTORA_FIRST_TRIANGLE_FINAL15_@ENQ_1754006400,5,1430,2026.04.24 00:29:45,1776990585828,-401.2,3276.8000000000093,4535.700000000002,1258.8999999999924,-1.0,8.48,11.48,3.0
QUANTORA_FIRST_TRIANGLE_FINAL15_@ENQ_1754006400,5,1445,2026.04.26 22:04:19,1777241059828,131.3,3408.1000000000095,4535.700000000002,1127.5999999999922,0.33125,8.811250000000001,11.48,2.6687499999999993
QUANTORA_FIRST_TRIANGLE_FINAL15_@ENQ_1754006400,5,1460,2026.04.28 13:38:31,1777383511010,413.3,3821.4000000000096,4535.700000000002,714.299999999992,1.03625,9.8475,11.48,1.6325000000000003
QUANTORA_FIRST_TRIANGLE_FINAL15_@ENQ_1754006400,5,1475,2026.04.29 20:14:20,1777493660265,-401.2,3420.20000000001,4535.700000000002,1115.4999999999918,-1.0,8.8475,11.48,2.6325000000000003
QUANTORA_FIRST_TRIANGLE_FINAL15_@ENQ_1754006400,5,1490,2026.04.30 15:31:23,1777563083260,-401.2,3019.00000000001,4535.700000000002,1516.6999999999916,-1.0,7.8475,11.48,3.6325000000000003
QUANTORA_FIRST_TRIANGLE_FINAL15_@ENQ_1754006400,5,1505,2026.05.04 10:08:13,1777889293332,-401.2,2617.80000000001,4535.700000000002,1917.8999999999915,-1.0,6.8475,11.48,4.6325
QUANTORA_FIRST_TRIANGLE_FINAL15_@ENQ_1754006400,5,1520,2026.05.05 10:34:35,1777977275933,-401.2,2216.6000000000104,4535.700000000002,2319.0999999999913,-1.0,5.8475,11.48,5.6325
QUANTORA_FIRST_TRIANGLE_FINAL15_@ENQ_1754006400,5,1535,2026.05.06 00:21:37,1778026897834,314.8,2531.4000000000106,4535.700000000002,2004.299999999991,0.79,6.6375,11.48,4.8425
QUANTORA_FIRST_TRIANGLE_FINAL15_@ENQ_1754006400,5,1550,2026.05.08 09:05:15,1778231115674,-401.2,2130.2000000000107,4535.700000000002,2405.499999999991,-1.0,5.6375,11.48,5.8425
QUANTORA_FIRST_TRIANGLE_FINAL15_@ENQ_1754006400,5,1565,2026.05.10 22:01:42,1778450502886,185.8,2316.000000000011,4535.700000000002,2219.6999999999907,0.4675,6.105,11.48,5.375
QUANTORA_FIRST_TRIANGLE_FINAL15_@ENQ_1754006400,5,1580,2026.05.12 19:30:42,1778614242665,-401.2,1914.8000000000109,4535.700000000002,2620.8999999999905,-1.0,5.105,11.48,6.375
QUANTORA_FIRST_TRIANGLE_FINAL15_@ENQ_1754006400,5,1595,2026.05.14 17:16:44,1778779004422,146.3,2061.100000000011,4535.700000000002,2474.599999999991,0.36875,5.473750000000001,11.48,6.00625
QUANTORA_FIRST_TRIANGLE_FINAL15_@ENQ_1754006400,5,1610,2026.05.18 08:25:02,1779092702283,-401.2,1659.9000000000108,4535.700000000002,2875.799999999991,-1.0,4.473750000000001,11.48,7.00625
QUANTORA_FIRST_TRIANGLE_FINAL15_@ENQ_1754006400,5,1625,2026.05.18 14:33:58,1779114838101,-401.2,1258.7000000000107,4535.700000000002,3276.999999999991,-1.0,3.473750000000001,11.48,8.00625
QUANTORA_FIRST_TRIANGLE_FINAL15_@ENQ_1754006400,5,1640,2026.05.18 22:20:47,1779142847529,-401.2,857.5000000000107,4535.700000000002,3678.1999999999907,-1.0,2.473750000000001,11.48,9.00625
QUANTORA_FIRST_TRIANGLE_FINAL15_@ENQ_1754006400,5,1655,2026.05.21 06:50:01,1779346201199,157.3,1014.8000000000106,4535.700000000002,3520.899999999991,0.39625,2.870000000000001,11.48,8.61
QUANTORA_FIRST_TRIANGLE_FINAL15_@ENQ_1754006400,5,1670,2026.05.26 14:00:00,1779804000014,-387.7,627.1000000000106,4535.700000000002,3908.5999999999913,-0.96625,1.903750000000001,11.48,9.57625
QUANTORA_FIRST_TRIANGLE_FINAL15_@ENQ_1754006400,5,1685,2026.05.27 13:08:50,1779887330612,442.8,1069.9000000000106,4535.700000000002,3465.799999999991,1.11,3.013750000000001,11.48,8.466249999999999
QUANTORA_FIRST_TRIANGLE_FINAL15_@ENQ_1754006400,5,1700,2026.05.27 20:39:10,1779914350142,-401.2,668.7000000000105,4535.700000000002,3866.999999999991,-1.0,2.013750000000001,11.48,9.466249999999999
QUANTORA_FIRST_TRIANGLE_FINAL15_@ENQ_1754006400,5,1715,2026.05.29 14:25:00,1780064700678,156.8,825.5000000000105,4535.700000000002,3710.199999999991,0.395,2.408750000000001,11.48,9.07125
QUANTORA_FIRST_TRIANGLE_FINAL15_@ENQ_1754006400,5,1730,2026.06.01 15:30:26,1780327826949,-401.2,424.30000000001047,4535.700000000002,4111.399999999991,-1.0,1.4087500000000008,11.48,10.07125
QUANTORA_FIRST_TRIANGLE_FINAL15_@ENQ_1754006400,5,1745,2026.06.02 23:21:36,1780442496431,195.3,619.6000000000105,4535.700000000002,3916.0999999999913,0.49125,1.9000000000000008,11.48,9.58
QUANTORA_FIRST_TRIANGLE_FINAL15_@ENQ_1754006400,5,1760,2026.06.04 01:10:01,1780535401648,165.8,785.4000000000106,4535.700000000002,3750.299999999991,0.4175,2.317500000000001,11.48,9.1625
QUANTORA_FIRST_TRIANGLE_FINAL15_@ENQ_1754006400,5,1775,2026.06.05 00:11:19,1780618279632,-401.2,384.20000000001056,4535.700000000002,4151.499999999991,-1.0,1.3175000000000008,11.48,10.1625
QUANTORA_FIRST_TRIANGLE_FINAL15_@ENQ_1754006400,5,1790,2026.06.07 23:45:29,1780875929422,1485.3,1869.5000000000105,4535.700000000002,2666.199999999991,3.71625,5.033750000000001,11.48,6.446249999999999
QUANTORA_FIRST_TRIANGLE_FINAL15_@ENQ_1754006400,5,1805,2026.06.09 13:57:14,1781013434889,361.8,2231.3000000000106,4535.700000000002,2304.399999999991,0.9075,5.941250000000001,11.48,5.538749999999999
QUANTORA_FIRST_TRIANGLE_FINAL15_@ENQ_1754006400,5,1820,2026.06.09 16:59:27,1781024367301,1523.3,3754.6000000000104,4535.700000000002,781.0999999999913,3.81125,9.752500000000001,11.48,1.7274999999999991
QUANTORA_FIRST_TRIANGLE_FINAL15_@ENQ_1754006400,5,1835,2026.06.12 07:17:41,1781248661200,-401.2,3353.4000000000106,4535.700000000002,1182.299999999991,-1.0,8.752500000000001,11.48,2.727499999999999
QUANTORA_FIRST_TRIANGLE_FINAL15_@ENQ_1754006400,5,1850,2026.06.17 05:22:41,1781673761151,-401.2,2952.2000000000107,4535.700000000002,1583.499999999991,-1.0,7.752500000000001,11.48,3.727499999999999
