trade_id,run_id,branch_id,entry_model,stop_mode,exit_mode,direction,signal_time,entry_time,entry_time_msc,entry_bid,entry_ask,entry_price,initial_stop,final_active_stop,risk_points,exit_time,exit_time_msc,exit_bid,exit_ask,exit_price,exit_reason,points,ticks,gross_usd,cost_usd,net_usd,r_multiple,duration_seconds,mae_points,mfe_points,be_applied,lock_applied,entry_atr,equity_usd,peak_equity_usd,drawdown_usd,drawdown_pct_of_initial_risk_bank
395,QUANTORA_FIRST_TRIANGLE_FINAL15_@ENQ_1754006400,5,FIRST_ALTERNATING_TRIANGLE,FIXED_200PTS,ADAPTIVE_MFE_GIVEBACK,BUY,2025.10.19 23:00:00,2025.10.19 23:30:00,1760916600101,25493.0,25494.75,25494.75,25294.75,25717.0,200.0,2025.10.21 13:57:11,1761055031546,25711.0,25717.0,25717.0,MFE_GIVEBACK_STOP,222.25,889.0,444.5,1.2,443.3,1.11125,138431,39.25,372.25,False,True,138.70796263626016,1629.6,2791.1,1161.5,
410,QUANTORA_FIRST_TRIANGLE_FINAL15_@ENQ_1754006400,5,FIRST_ALTERNATING_TRIANGLE,FIXED_200PTS,ADAPTIVE_MFE_GIVEBACK,SELL,2025.10.21 22:30:00,2025.10.21 23:00:00,1761087600048,25769.5,25770.25,25769.5,25969.5,25519.75,200.0,2025.10.22 16:41:53,1761151313302,25519.25,25519.75,25519.75,MFE_GIVEBACK_STOP,249.75,999.0,499.5,1.2,498.3,1.24875,63713,68.5,399.75,False,True,39.293955396137285,2127.9,2791.1,663.1999999999998,
425,QUANTORA_FIRST_TRIANGLE_FINAL15_@ENQ_1754006400,5,FIRST_ALTERNATING_TRIANGLE,FIXED_200PTS,ADAPTIVE_MFE_GIVEBACK,BUY,2025.10.23 20:00:00,2025.10.23 20:30:00,1761251400487,25772.25,25772.75,25772.75,25572.75,26575.75,200.0,2025.10.29 18:40:28,1761763228750,26575.75,26577.0,26575.75,MFE_GIVEBACK_STOP,803.0,3212.0,1606.0,1.2,1604.8,4.015,511828,7.75,1053.0,False,True,51.1898377760028,3732.7,3732.7,0.0,
440,QUANTORA_FIRST_TRIANGLE_FINAL15_@ENQ_1754006400,5,FIRST_ALTERNATING_TRIANGLE,FIXED_200PTS,ADAPTIVE_MFE_GIVEBACK,SELL,2025.10.30 06:30:00,2025.10.30 07:00:00,1761807600435,26722.5,26724.0,26722.5,26922.5,26592.0,200.0,2025.10.30 13:50:31,1761832231894,26591.0,26592.0,26592.0,MFE_GIVEBACK_STOP,130.5,522.0,261.0,1.2,259.8,0.6525,24631,69.0,280.5,False,True,80.58332256030972,3992.5,3992.5,0.0,
455,QUANTORA_FIRST_TRIANGLE_FINAL15_@ENQ_1754006400,5,FIRST_ALTERNATING_TRIANGLE,FIXED_200PTS,ADAPTIVE_MFE_GIVEBACK,BUY,2025.11.05 16:00:00,2025.11.05 16:30:00,1762360200013,26241.75,26242.5,26242.5,26042.5,26042.5,200.0,2025.11.06 14:56:18,1762440978468,26042.5,26043.25,26042.5,MFE_GIVEBACK_STOP,-200.0,-800.0,-400.0,1.2,-401.2,-1.0,80778,200.0,134.0,False,False,76.06511693672127,3591.3,3992.5,401.1999999999998,
470,QUANTORA_FIRST_TRIANGLE_FINAL15_@ENQ_1754006400,5,FIRST_ALTERNATING_TRIANGLE,FIXED_200PTS,ADAPTIVE_MFE_GIVEBACK,SELL,2025.11.06 15:30:00,2025.11.06 16:00:00,1762444800021,25802.0,25802.75,25802.0,26002.0,25409.25,200.0,2025.11.07 18:25:07,1762539907420,25409.0,25409.5,25409.25,MFE_GIVEBACK_STOP,392.75,1571.0,785.5,1.2,784.3,1.96375,95107,136.25,592.75,False,True,84.67246256703108,4375.6,4375.6,0.0,
485,QUANTORA_FIRST_TRIANGLE_FINAL15_@ENQ_1754006400,5,FIRST_ALTERNATING_TRIANGLE,FIXED_200PTS,ADAPTIVE_MFE_GIVEBACK,BUY,2025.11.10 20:00:00,2025.11.10 20:30:00,1762806600019,26208.0,26208.5,26208.5,26008.5,26008.5,200.0,2025.11.11 15:34:12,1762875252939,26008.5,26009.0,26008.5,MFE_GIVEBACK_STOP,-200.0,-800.0,-400.0,1.2,-401.2,-1.0,68652,200.0,59.5,False,False,54.70215948805442,3974.4000000000005,4375.6,401.1999999999998,
500,QUANTORA_FIRST_TRIANGLE_FINAL15_@ENQ_1754006400,5,FIRST_ALTERNATING_TRIANGLE,FIXED_200PTS,ADAPTIVE_MFE_GIVEBACK,SELL,2025.11.12 14:30:00,2025.11.12 15:00:00,1762959600018,26093.0,26093.5,26093.0,26293.0,25930.5,200.0,2025.11.13 15:08:42,1763046522206,25935.5,25939.5,25930.5,MFE_GIVEBACK_STOP,162.5,650.0,325.0,1.2,323.8,0.8125,86922,128.0,312.5,False,True,53.59801729804392,4298.200000000001,4375.6,77.39999999999964,
515,QUANTORA_FIRST_TRIANGLE_FINAL15_@ENQ_1754006400,5,FIRST_ALTERNATING_TRIANGLE,FIXED_200PTS,ADAPTIVE_MFE_GIVEBACK,BUY,2025.11.14 19:30:00,2025.11.14 20:00:00,1763150400003,25727.25,25728.0,25728.0,25528.0,25528.0,200.0,2025.11.16 23:02:29,1763334149065,25527.25,25534.25,25528.0,MFE_GIVEBACK_STOP,-200.0,-800.0,-400.0,1.2,-401.2,-1.0,183749,200.75,22.5,False,False,109.78355999659024,3897.000000000001,4375.6,478.59999999999945,
530,QUANTORA_FIRST_TRIANGLE_FINAL15_@ENQ_1754006400,5,FIRST_ALTERNATING_TRIANGLE,FIXED_200PTS,ADAPTIVE_MFE_GIVEBACK,SELL,2025.11.17 21:30:00,2025.11.17 23:00:00,1763420400025,25404.5,25405.5,25404.5,25604.5,25257.5,200.0,2025.11.18 05:10:33,1763442633991,25254.5,25259.0,25257.5,MFE_GIVEBACK_STOP,147.0,588.0,294.0,1.2,292.8,0.735,22233,54.5,297.0,False,True,96.00189923632276,4189.800000000001,4375.6,185.79999999999927,
545,QUANTORA_FIRST_TRIANGLE_FINAL15_@ENQ_1754006400,5,FIRST_ALTERNATING_TRIANGLE,FIXED_200PTS,ADAPTIVE_MFE_GIVEBACK,BUY,2025.11.19 21:30:00,2025.11.19 23:00:00,1763593200024,25458.5,25459.5,25459.5,25259.5,25557.75,200.0,2025.11.20 09:46:39,1763631999134,25557.75,25558.5,25557.75,MFE_GIVEBACK_STOP,98.25,393.0,196.5,1.2,195.3,0.49125,38799,5.0,248.25,False,True,131.91630360455025,4385.100000000001,4385.100000000001,0.0,
560,QUANTORA_FIRST_TRIANGLE_FINAL15_@ENQ_1754006400,5,FIRST_ALTERNATING_TRIANGLE,FIXED_200PTS,ADAPTIVE_MFE_GIVEBACK,SELL,2025.11.20 17:30:00,2025.11.20 18:00:00,1763661600020,24893.5,24894.75,24893.5,25093.5,25093.5,200.0,2025.11.20 18:15:00,1763662500032,25092.75,25093.5,25093.5,MFE_GIVEBACK_STOP,-200.0,-800.0,-400.0,1.2,-401.2,-1.0,900,200.0,28.5,False,False,156.71834422719525,3983.9000000000015,4385.100000000001,401.1999999999998,
575,QUANTORA_FIRST_TRIANGLE_FINAL15_@ENQ_1754006400,5,FIRST_ALTERNATING_TRIANGLE,FIXED_200PTS,ADAPTIVE_MFE_GIVEBACK,BUY,2025.11.24 02:30:00,2025.11.24 03:00:01,1763953201229,25015.0,25016.0,25016.0,24816.0,25292.5,200.0,2025.11.25 14:41:00,1764081660264,25292.5,25293.0,25292.5,MFE_GIVEBACK_STOP,276.5,1106.0,553.0,1.2,551.8,1.3825,128459,155.0,476.5,False,True,136.55901697033704,4535.700000000002,4535.700000000002,0.0,
590,QUANTORA_FIRST_TRIANGLE_FINAL15_@ENQ_1754006400,5,FIRST_ALTERNATING_TRIANGLE,FIXED_200PTS,ADAPTIVE_MFE_GIVEBACK,SELL,2025.12.03 15:00:00,2025.12.03 15:30:00,1764775800005,26026.5,26027.0,26026.5,26226.5,26226.5,200.0,2025.12.04 14:12:10,1764857530878,26225.75,26226.5,26226.5,MFE_GIVEBACK_STOP,-200.0,-800.0,-400.0,1.2,-401.2,-1.0,81730,200.0,26.5,False,False,59.90922451976341,4134.500000000002,4535.700000000002,401.1999999999998,
605,QUANTORA_FIRST_TRIANGLE_FINAL15_@ENQ_1754006400,5,FIRST_ALTERNATING_TRIANGLE,FIXED_200PTS,ADAPTIVE_MFE_GIVEBACK,BUY,2025.12.08 01:00:00,2025.12.08 01:30:18,1765157418013,26250.25,26251.0,26251.0,26051.0,26051.0,200.0,2025.12.08 18:30:00,1765218600009,26129.0,26129.5,26129.0,OPPOSITE_TRIANGLE,-122.0,-488.0,-244.0,1.2,-245.2,-0.61,61182,157.75,108.75,False,False,89.12978915115771,3889.300000000002,4535.700000000002,646.3999999999996,
620,QUANTORA_FIRST_TRIANGLE_FINAL15_@ENQ_1754006400,5,FIRST_ALTERNATING_TRIANGLE,FIXED_200PTS,ADAPTIVE_MFE_GIVEBACK,SELL,2025.12.08 18:00:00,2025.12.08 18:30:00,1765218600009,26129.0,26129.5,26129.0,26329.0,26329.0,200.0,2025.12.10 05:00:03,1765342803837,26192.5,26193.25,26193.25,OPPOSITE_TRIANGLE,-64.25,-257.0,-128.5,1.2,-129.7,-0.32125,124203,106.25,69.0,False,False,54.6012020404979,3759.600000000002,4535.700000000002,776.0999999999995,
635,QUANTORA_FIRST_TRIANGLE_FINAL15_@ENQ_1754006400,5,FIRST_ALTERNATING_TRIANGLE,FIXED_200PTS,ADAPTIVE_MFE_GIVEBACK,BUY,2025.12.10 04:30:00,2025.12.10 05:00:03,1765342803837,26192.5,26193.25,26193.25,25993.25,25993.25,200.0,2025.12.10 16:00:00,1765382400013,26066.5,26067.0,26066.5,OPPOSITE_TRIANGLE,-126.75,-507.0,-253.5,1.2,-254.7,-0.63375,39597,143.5,51.5,False,False,22.972152454804515,3504.9000000000024,4535.700000000002,1030.7999999999993,
650,QUANTORA_FIRST_TRIANGLE_FINAL15_@ENQ_1754006400,5,FIRST_ALTERNATING_TRIANGLE,FIXED_200PTS,ADAPTIVE_MFE_GIVEBACK,SELL,2025.12.10 15:30:00,2025.12.10 16:00:00,1765382400013,26066.5,26067.0,26066.5,26266.5,26266.5,200.0,2025.12.10 19:35:31,1765395331700,26266.0,26267.5,26266.5,MFE_GIVEBACK_STOP,-200.0,-800.0,-400.0,1.2,-401.2,-1.0,12931,201.0,38.0,False,False,50.72382065030743,3103.7000000000025,4535.700000000002,1431.999999999999,
665,QUANTORA_FIRST_TRIANGLE_FINAL15_@ENQ_1754006400,5,FIRST_ALTERNATING_TRIANGLE,FIXED_200PTS,ADAPTIVE_MFE_GIVEBACK,BUY,2025.12.10 20:00:00,2025.12.10 20:30:00,1765398600009,26335.75,26336.5,26336.5,26136.5,26136.5,200.0,2025.12.11 02:05:20,1765418720941,26136.5,26137.5,26136.5,MFE_GIVEBACK_STOP,-200.0,-800.0,-400.0,1.2,-401.2,-1.0,20120,200.0,25.5,False,False,80.24896854029042,2702.5000000000027,4535.700000000002,1833.199999999999,
680,QUANTORA_FIRST_TRIANGLE_FINAL15_@ENQ_1754006400,5,FIRST_ALTERNATING_TRIANGLE,FIXED_200PTS,ADAPTIVE_MFE_GIVEBACK,SELL,2025.12.12 11:00:00,2025.12.12 11:30:00,1765539000271,26069.25,26070.25,26069.25,26269.25,25817.5,200.0,2025.12.12 18:12:01,1765563121363,25822.0,25824.75,25817.5,MFE_GIVEBACK_STOP,251.75,1007.0,503.5,1.2,502.3,1.25875,24121,63.0,451.75,False,True,35.58500708188194,3204.800000000003,4535.700000000002,1330.8999999999987,
695,QUANTORA_FIRST_TRIANGLE_FINAL15_@ENQ_1754006400,5,FIRST_ALTERNATING_TRIANGLE,FIXED_200PTS,ADAPTIVE_MFE_GIVEBACK,BUY,2025.12.17 02:00:00,2025.12.17 02:30:00,1765938600344,25614.5,25615.25,25615.25,25415.25,25415.25,200.0,2025.12.17 15:44:02,1765986242173,25415.25,25416.5,25415.25,MFE_GIVEBACK_STOP,-200.0,-800.0,-400.0,1.2,-401.2,-1.0,47642,200.0,149.25,False,False,63.23814741403343,2803.600000000003,4535.700000000002,1732.0999999999985,
710,QUANTORA_FIRST_TRIANGLE_FINAL15_@ENQ_1754006400,5,FIRST_ALTERNATING_TRIANGLE,FIXED_200PTS,ADAPTIVE_MFE_GIVEBACK,SELL,2025.12.17 15:30:00,2025.12.17 16:00:00,1765987200104,25327.75,25329.75,25327.75,25527.75,25527.75,200.0,2025.12.18 13:47:27,1766065647589,25526.5,25527.75,25527.75,MFE_GIVEBACK_STOP,-200.0,-800.0,-400.0,1.2,-401.2,-1.0,78447,200.0,169.25,False,False,84.61211993161092,2402.4000000000033,4535.700000000002,2133.2999999999984,
725,QUANTORA_FIRST_TRIANGLE_FINAL15_@ENQ_1754006400,5,FIRST_ALTERNATING_TRIANGLE,FIXED_200PTS,ADAPTIVE_MFE_GIVEBACK,BUY,2025.12.21 23:00:00,2025.12.21 23:30:00,1766359800030,25647.0,25648.0,25648.0,25448.0,25448.0,200.0,2025.12.22 17:30:00,1766424600035,25699.0,25699.25,25699.0,OPPOSITE_TRIANGLE,51.0,204.0,102.0,1.2,100.8,0.255,64800,18.5,146.0,False,False,61.26859694779673,2503.2000000000035,4535.700000000002,2032.4999999999982,
740,QUANTORA_FIRST_TRIANGLE_FINAL15_@ENQ_1754006400,5,FIRST_ALTERNATING_TRIANGLE,FIXED_200PTS,ADAPTIVE_MFE_GIVEBACK,SELL,2025.12.22 17:00:00,2025.12.22 17:30:00,1766424600035,25699.0,25699.25,25699.0,25899.0,25899.0,200.0,2025.12.23 20:00:00,1766520000012,25797.0,25797.5,25797.5,OPPOSITE_TRIANGLE,-98.5,-394.0,-197.0,1.2,-198.2,-0.4925,95400,101.75,90.0,False,False,39.03721938777193,2305.0000000000036,4535.700000000002,2230.699999999998,
755,QUANTORA_FIRST_TRIANGLE_FINAL15_@ENQ_1754006400,5,FIRST_ALTERNATING_TRIANGLE,FIXED_200PTS,ADAPTIVE_MFE_GIVEBACK,BUY,2025.12.23 19:30:00,2025.12.23 20:00:00,1766520000012,25797.0,25797.5,25797.5,25597.5,25597.5,200.0,2025.12.29 03:00:08,1766977208343,25844.0,25845.25,25844.0,OPPOSITE_TRIANGLE,46.5,186.0,93.0,1.2,91.8,0.2325,457208,20.0,137.0,False,False,31.344089638689088,2396.800000000004,4535.700000000002,2138.899999999998,
770,QUANTORA_FIRST_TRIANGLE_FINAL15_@ENQ_1754006400,5,FIRST_ALTERNATING_TRIANGLE,FIXED_200PTS,ADAPTIVE_MFE_GIVEBACK,SELL,2025.12.29 02:30:00,2025.12.29 03:00:08,1766977208343,25844.0,25845.25,25844.0,26044.0,26044.0,200.0,2025.12.30 16:30:00,1767112200002,25773.75,25774.0,25774.0,OPPOSITE_TRIANGLE,70.0,280.0,140.0,1.2,138.8,0.35,134992,24.0,195.75,False,False,25.453250373847396,2535.600000000004,4535.700000000002,2000.0999999999976,
785,QUANTORA_FIRST_TRIANGLE_FINAL15_@ENQ_1754006400,5,FIRST_ALTERNATING_TRIANGLE,FIXED_200PTS,ADAPTIVE_MFE_GIVEBACK,BUY,2025.12.30 16:00:00,2025.12.30 16:30:00,1767112200002,25773.75,25774.0,25774.0,25574.0,25574.0,200.0,2025.12.31 04:00:00,1767153600118,25616.0,25616.75,25616.0,OPPOSITE_TRIANGLE,-158.0,-632.0,-316.0,1.2,-317.2,-0.79,41400,186.0,2.5,False,False,42.79221265503087,2218.400000000004,4535.700000000002,2317.2999999999975,
