run_id,variant_id,sl,activation,distance,cost_scenario,month,trades,net_points
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,53,52.5,60.0,25.0,COMBINED_STRESS,5,13,74.82999999999902
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,53,52.5,60.0,25.0,COMBINED_STRESS,6,15,281.1199999999999
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,53,52.5,60.0,25.0,COMBINED_STRESS,7,34,122.81999999999925
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,53,52.5,60.0,25.0,COMBINED_STRESS,8,19,127.79000000000042
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,53,52.5,60.0,25.0,COMBINED_STRESS,9,9,-87.47999999999956
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,53,52.5,60.0,25.0,COMBINED_STRESS,10,18,204.30999999999813
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,53,52.5,60.0,25.0,COMBINED_STRESS,11,13,235.4099999999985
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,53,52.5,60.0,25.0,COMBINED_STRESS,12,16,-206.34999999999945
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,54,52.5,60.0,27.5,BASE,1,17,495.4800000000005
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,54,52.5,60.0,27.5,BASE,2,14,328.70000000000164
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,54,52.5,60.0,27.5,BASE,3,20,50.20999999999822
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,54,52.5,60.0,27.5,BASE,4,16,150.95999999999913
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,54,52.5,60.0,27.5,BASE,5,13,64.82999999999902
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,54,52.5,60.0,27.5,BASE,6,15,261.1199999999999
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,54,52.5,60.0,27.5,BASE,7,34,128.83999999999924
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,54,52.5,60.0,27.5,BASE,8,19,122.79000000000042
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,54,52.5,60.0,27.5,BASE,9,9,-87.47999999999956
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,54,52.5,60.0,27.5,BASE,10,18,181.80999999999813
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,54,52.5,60.0,27.5,BASE,11,13,222.9099999999985
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,54,52.5,60.0,27.5,BASE,12,16,-211.34999999999945
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,55,52.5,60.0,27.5,SPREAD_PLUS_25,1,17,495.4800000000005
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,55,52.5,60.0,27.5,SPREAD_PLUS_25,2,14,328.70000000000164
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,55,52.5,60.0,27.5,SPREAD_PLUS_25,3,20,50.20999999999822
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,55,52.5,60.0,27.5,SPREAD_PLUS_25,4,16,150.95999999999913
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,55,52.5,60.0,27.5,SPREAD_PLUS_25,5,13,64.82999999999902
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,55,52.5,60.0,27.5,SPREAD_PLUS_25,6,15,261.1199999999999
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,55,52.5,60.0,27.5,SPREAD_PLUS_25,7,34,128.83999999999924
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,55,52.5,60.0,27.5,SPREAD_PLUS_25,8,19,122.79000000000042
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,55,52.5,60.0,27.5,SPREAD_PLUS_25,9,9,-87.47999999999956
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,55,52.5,60.0,27.5,SPREAD_PLUS_25,10,18,181.80999999999813
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,55,52.5,60.0,27.5,SPREAD_PLUS_25,11,13,222.9099999999985
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,55,52.5,60.0,27.5,SPREAD_PLUS_25,12,16,-211.34999999999945
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,56,52.5,60.0,27.5,SPREAD_PLUS_50,1,17,495.4800000000005
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,56,52.5,60.0,27.5,SPREAD_PLUS_50,2,14,328.70000000000164
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,56,52.5,60.0,27.5,SPREAD_PLUS_50,3,20,50.20999999999822
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,56,52.5,60.0,27.5,SPREAD_PLUS_50,4,16,150.95999999999913
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,56,52.5,60.0,27.5,SPREAD_PLUS_50,5,13,64.82999999999902
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,56,52.5,60.0,27.5,SPREAD_PLUS_50,6,15,261.1199999999999
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,56,52.5,60.0,27.5,SPREAD_PLUS_50,7,34,128.83999999999924
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,56,52.5,60.0,27.5,SPREAD_PLUS_50,8,19,122.79000000000042
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,56,52.5,60.0,27.5,SPREAD_PLUS_50,9,9,-87.47999999999956
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,56,52.5,60.0,27.5,SPREAD_PLUS_50,10,18,181.80999999999813
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,56,52.5,60.0,27.5,SPREAD_PLUS_50,11,13,222.9099999999985
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,56,52.5,60.0,27.5,SPREAD_PLUS_50,12,16,-211.34999999999945
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,57,52.5,60.0,27.5,SLIPPAGE_BASE,1,17,495.4800000000005
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,57,52.5,60.0,27.5,SLIPPAGE_BASE,2,14,328.70000000000164
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,57,52.5,60.0,27.5,SLIPPAGE_BASE,3,20,50.20999999999822
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,57,52.5,60.0,27.5,SLIPPAGE_BASE,4,16,150.95999999999913
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,57,52.5,60.0,27.5,SLIPPAGE_BASE,5,13,64.82999999999902
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,57,52.5,60.0,27.5,SLIPPAGE_BASE,6,15,261.1199999999999
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,57,52.5,60.0,27.5,SLIPPAGE_BASE,7,34,128.83999999999924
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,57,52.5,60.0,27.5,SLIPPAGE_BASE,8,19,122.79000000000042
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,57,52.5,60.0,27.5,SLIPPAGE_BASE,9,9,-87.47999999999956
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,57,52.5,60.0,27.5,SLIPPAGE_BASE,10,18,181.80999999999813
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,57,52.5,60.0,27.5,SLIPPAGE_BASE,11,13,222.9099999999985
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,57,52.5,60.0,27.5,SLIPPAGE_BASE,12,16,-211.34999999999945
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,58,52.5,60.0,27.5,COMMISSION_PLUS_25,1,17,495.4800000000005
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,58,52.5,60.0,27.5,COMMISSION_PLUS_25,2,14,328.70000000000164
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,58,52.5,60.0,27.5,COMMISSION_PLUS_25,3,20,50.20999999999822
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,58,52.5,60.0,27.5,COMMISSION_PLUS_25,4,16,150.95999999999913
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,58,52.5,60.0,27.5,COMMISSION_PLUS_25,5,13,64.82999999999902
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,58,52.5,60.0,27.5,COMMISSION_PLUS_25,6,15,261.1199999999999
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,58,52.5,60.0,27.5,COMMISSION_PLUS_25,7,34,128.83999999999924
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,58,52.5,60.0,27.5,COMMISSION_PLUS_25,8,19,122.79000000000042
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,58,52.5,60.0,27.5,COMMISSION_PLUS_25,9,9,-87.47999999999956
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,58,52.5,60.0,27.5,COMMISSION_PLUS_25,10,18,181.80999999999813
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,58,52.5,60.0,27.5,COMMISSION_PLUS_25,11,13,222.9099999999985
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,58,52.5,60.0,27.5,COMMISSION_PLUS_25,12,16,-211.34999999999945
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,59,52.5,60.0,27.5,COMBINED_STRESS,1,17,495.4800000000005
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,59,52.5,60.0,27.5,COMBINED_STRESS,2,14,328.70000000000164
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,59,52.5,60.0,27.5,COMBINED_STRESS,3,20,50.20999999999822
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,59,52.5,60.0,27.5,COMBINED_STRESS,4,16,150.95999999999913
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,59,52.5,60.0,27.5,COMBINED_STRESS,5,13,64.82999999999902
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,59,52.5,60.0,27.5,COMBINED_STRESS,6,15,261.1199999999999
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,59,52.5,60.0,27.5,COMBINED_STRESS,7,34,128.83999999999924
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,59,52.5,60.0,27.5,COMBINED_STRESS,8,19,122.79000000000042
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,59,52.5,60.0,27.5,COMBINED_STRESS,9,9,-87.47999999999956
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,59,52.5,60.0,27.5,COMBINED_STRESS,10,18,181.80999999999813
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,59,52.5,60.0,27.5,COMBINED_STRESS,11,13,222.9099999999985
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,59,52.5,60.0,27.5,COMBINED_STRESS,12,16,-211.34999999999945
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,60,52.5,60.0,30.0,BASE,1,17,624.8900000000012
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,60,52.5,60.0,30.0,BASE,2,14,308.70000000000164
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,60,52.5,60.0,30.0,BASE,3,20,31.959999999998217
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,60,52.5,60.0,30.0,BASE,4,16,135.95999999999913
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,60,52.5,60.0,30.0,BASE,5,13,54.82999999999902
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,60,52.5,60.0,30.0,BASE,6,15,241.1199999999999
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,60,52.5,60.0,30.0,BASE,7,34,116.33999999999924
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,60,52.5,60.0,30.0,BASE,8,19,117.79000000000042
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,60,52.5,60.0,30.0,BASE,9,9,-87.47999999999956
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,60,52.5,60.0,30.0,BASE,10,18,159.30999999999813
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,60,52.5,60.0,30.0,BASE,11,13,210.4099999999985
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,60,52.5,60.0,30.0,BASE,12,16,-216.34999999999945
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,61,52.5,60.0,30.0,SPREAD_PLUS_25,1,17,624.8900000000012
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,61,52.5,60.0,30.0,SPREAD_PLUS_25,2,14,308.70000000000164
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,61,52.5,60.0,30.0,SPREAD_PLUS_25,3,20,31.959999999998217
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,61,52.5,60.0,30.0,SPREAD_PLUS_25,4,16,135.95999999999913
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,61,52.5,60.0,30.0,SPREAD_PLUS_25,5,13,54.82999999999902
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,61,52.5,60.0,30.0,SPREAD_PLUS_25,6,15,241.1199999999999
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,61,52.5,60.0,30.0,SPREAD_PLUS_25,7,34,116.33999999999924
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,61,52.5,60.0,30.0,SPREAD_PLUS_25,8,19,117.79000000000042
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,61,52.5,60.0,30.0,SPREAD_PLUS_25,9,9,-87.47999999999956
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,61,52.5,60.0,30.0,SPREAD_PLUS_25,10,18,159.30999999999813
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,61,52.5,60.0,30.0,SPREAD_PLUS_25,11,13,210.4099999999985
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,61,52.5,60.0,30.0,SPREAD_PLUS_25,12,16,-216.34999999999945
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,62,52.5,60.0,30.0,SPREAD_PLUS_50,1,17,624.8900000000012
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,62,52.5,60.0,30.0,SPREAD_PLUS_50,2,14,308.70000000000164
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,62,52.5,60.0,30.0,SPREAD_PLUS_50,3,20,31.959999999998217
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,62,52.5,60.0,30.0,SPREAD_PLUS_50,4,16,135.95999999999913
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,62,52.5,60.0,30.0,SPREAD_PLUS_50,5,13,54.82999999999902
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,62,52.5,60.0,30.0,SPREAD_PLUS_50,6,15,241.1199999999999
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,62,52.5,60.0,30.0,SPREAD_PLUS_50,7,34,116.33999999999924
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,62,52.5,60.0,30.0,SPREAD_PLUS_50,8,19,117.79000000000042
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,62,52.5,60.0,30.0,SPREAD_PLUS_50,9,9,-87.47999999999956
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,62,52.5,60.0,30.0,SPREAD_PLUS_50,10,18,159.30999999999813
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,62,52.5,60.0,30.0,SPREAD_PLUS_50,11,13,210.4099999999985
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,62,52.5,60.0,30.0,SPREAD_PLUS_50,12,16,-216.34999999999945
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,63,52.5,60.0,30.0,SLIPPAGE_BASE,1,17,624.8900000000012
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,63,52.5,60.0,30.0,SLIPPAGE_BASE,2,14,308.70000000000164
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,63,52.5,60.0,30.0,SLIPPAGE_BASE,3,20,31.959999999998217
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,63,52.5,60.0,30.0,SLIPPAGE_BASE,4,16,135.95999999999913
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,63,52.5,60.0,30.0,SLIPPAGE_BASE,5,13,54.82999999999902
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,63,52.5,60.0,30.0,SLIPPAGE_BASE,6,15,241.1199999999999
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,63,52.5,60.0,30.0,SLIPPAGE_BASE,7,34,116.33999999999924
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,63,52.5,60.0,30.0,SLIPPAGE_BASE,8,19,117.79000000000042
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,63,52.5,60.0,30.0,SLIPPAGE_BASE,9,9,-87.47999999999956
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,63,52.5,60.0,30.0,SLIPPAGE_BASE,10,18,159.30999999999813
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,63,52.5,60.0,30.0,SLIPPAGE_BASE,11,13,210.4099999999985
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,63,52.5,60.0,30.0,SLIPPAGE_BASE,12,16,-216.34999999999945
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,64,52.5,60.0,30.0,COMMISSION_PLUS_25,1,17,624.8900000000012
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,64,52.5,60.0,30.0,COMMISSION_PLUS_25,2,14,308.70000000000164
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,64,52.5,60.0,30.0,COMMISSION_PLUS_25,3,20,31.959999999998217
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,64,52.5,60.0,30.0,COMMISSION_PLUS_25,4,16,135.95999999999913
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,64,52.5,60.0,30.0,COMMISSION_PLUS_25,5,13,54.82999999999902
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,64,52.5,60.0,30.0,COMMISSION_PLUS_25,6,15,241.1199999999999
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,64,52.5,60.0,30.0,COMMISSION_PLUS_25,7,34,116.33999999999924
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,64,52.5,60.0,30.0,COMMISSION_PLUS_25,8,19,117.79000000000042
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,64,52.5,60.0,30.0,COMMISSION_PLUS_25,9,9,-87.47999999999956
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,64,52.5,60.0,30.0,COMMISSION_PLUS_25,10,18,159.30999999999813
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,64,52.5,60.0,30.0,COMMISSION_PLUS_25,11,13,210.4099999999985
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,64,52.5,60.0,30.0,COMMISSION_PLUS_25,12,16,-216.34999999999945
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,65,52.5,60.0,30.0,COMBINED_STRESS,1,17,624.8900000000012
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,65,52.5,60.0,30.0,COMBINED_STRESS,2,14,308.70000000000164
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,65,52.5,60.0,30.0,COMBINED_STRESS,3,20,31.959999999998217
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,65,52.5,60.0,30.0,COMBINED_STRESS,4,16,135.95999999999913
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,65,52.5,60.0,30.0,COMBINED_STRESS,5,13,54.82999999999902
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,65,52.5,60.0,30.0,COMBINED_STRESS,6,15,241.1199999999999
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,65,52.5,60.0,30.0,COMBINED_STRESS,7,34,116.33999999999924
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,65,52.5,60.0,30.0,COMBINED_STRESS,8,19,117.79000000000042
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,65,52.5,60.0,30.0,COMBINED_STRESS,9,9,-87.47999999999956
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,65,52.5,60.0,30.0,COMBINED_STRESS,10,18,159.30999999999813
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,65,52.5,60.0,30.0,COMBINED_STRESS,11,13,210.4099999999985
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,65,52.5,60.0,30.0,COMBINED_STRESS,12,16,-216.34999999999945
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,66,52.5,60.0,32.5,BASE,1,17,599.9100000000008
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,66,52.5,60.0,32.5,BASE,2,14,288.70000000000164
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,66,52.5,60.0,32.5,BASE,3,20,17.849999999998545
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,66,52.5,60.0,32.5,BASE,4,16,120.95999999999913
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,66,52.5,60.0,32.5,BASE,5,13,96.85999999999967
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,66,52.5,60.0,32.5,BASE,6,15,221.1199999999999
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,66,52.5,60.0,32.5,BASE,7,34,103.83999999999924
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,66,52.5,60.0,32.5,BASE,8,19,112.79000000000042
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,66,52.5,60.0,32.5,BASE,9,9,-87.47999999999956
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,66,52.5,60.0,32.5,BASE,10,18,136.80999999999813
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,66,52.5,60.0,32.5,BASE,11,13,240.88999999999805
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,66,52.5,60.0,32.5,BASE,12,16,-221.34999999999945
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,67,52.5,60.0,32.5,SPREAD_PLUS_25,1,17,599.9100000000008
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,67,52.5,60.0,32.5,SPREAD_PLUS_25,2,14,288.70000000000164
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,67,52.5,60.0,32.5,SPREAD_PLUS_25,3,20,17.849999999998545
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,67,52.5,60.0,32.5,SPREAD_PLUS_25,4,16,120.95999999999913
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,67,52.5,60.0,32.5,SPREAD_PLUS_25,5,13,96.85999999999967
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,67,52.5,60.0,32.5,SPREAD_PLUS_25,6,15,221.1199999999999
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,67,52.5,60.0,32.5,SPREAD_PLUS_25,7,34,103.83999999999924
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,67,52.5,60.0,32.5,SPREAD_PLUS_25,8,19,112.79000000000042
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,67,52.5,60.0,32.5,SPREAD_PLUS_25,9,9,-87.47999999999956
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,67,52.5,60.0,32.5,SPREAD_PLUS_25,10,18,136.80999999999813
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,67,52.5,60.0,32.5,SPREAD_PLUS_25,11,13,240.88999999999805
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,67,52.5,60.0,32.5,SPREAD_PLUS_25,12,16,-221.34999999999945
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,68,52.5,60.0,32.5,SPREAD_PLUS_50,1,17,599.9100000000008
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,68,52.5,60.0,32.5,SPREAD_PLUS_50,2,14,288.70000000000164
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,68,52.5,60.0,32.5,SPREAD_PLUS_50,3,20,17.849999999998545
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,68,52.5,60.0,32.5,SPREAD_PLUS_50,4,16,120.95999999999913
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,68,52.5,60.0,32.5,SPREAD_PLUS_50,5,13,96.85999999999967
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,68,52.5,60.0,32.5,SPREAD_PLUS_50,6,15,221.1199999999999
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,68,52.5,60.0,32.5,SPREAD_PLUS_50,7,34,103.83999999999924
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,68,52.5,60.0,32.5,SPREAD_PLUS_50,8,19,112.79000000000042
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,68,52.5,60.0,32.5,SPREAD_PLUS_50,9,9,-87.47999999999956
