run_id,variant_id,sl,activation,distance,cost_scenario,period,trades,net_points,profit_factor,expectancy
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,83,52.5,60.0,37.5,COMBINED_STRESS,VALIDATION,51,892.4700000000012,2.1398521016130925,17.499411764705904
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,83,52.5,60.0,37.5,COMBINED_STRESS,LOCKED_OOS,65,612.4199999999983,1.6449988941431686,9.421846153846127
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,83,52.5,60.0,37.5,COMBINED_STRESS,H1,139,1352.1899999999991,1.753598876448329,9.727985611510785
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,83,52.5,60.0,37.5,COMBINED_STRESS,H2,65,612.4199999999983,1.6449988941431686,9.421846153846127
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,83,52.5,60.0,37.5,COMBINED_STRESS,ALL,204,1964.6099999999974,1.7160179313361028,9.630441176470576
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,84,52.5,62.5,22.5,BASE,DEVELOPMENT,86,-31.640000000000782,0.9716477293092934,-0.36790697674419515
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,84,52.5,62.5,22.5,BASE,VALIDATION,50,789.3799999999992,1.9878610401962258,15.787599999999983
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,84,52.5,62.5,22.5,BASE,LOCKED_OOS,64,589.4399999999982,1.635535381198311,9.209999999999972
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,84,52.5,62.5,22.5,BASE,H1,136,757.7399999999984,1.3956784192497282,5.571617647058812
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,84,52.5,62.5,22.5,BASE,H2,64,589.4399999999982,1.635535381198311,9.209999999999972
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,84,52.5,62.5,22.5,BASE,ALL,200,1347.1799999999967,1.4739402851705,6.735899999999983
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,85,52.5,62.5,22.5,SPREAD_PLUS_25,DEVELOPMENT,86,-31.640000000000782,0.9716477293092934,-0.36790697674419515
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,85,52.5,62.5,22.5,SPREAD_PLUS_25,VALIDATION,50,789.3799999999992,1.9878610401962258,15.787599999999983
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,85,52.5,62.5,22.5,SPREAD_PLUS_25,LOCKED_OOS,64,589.4399999999982,1.635535381198311,9.209999999999972
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,85,52.5,62.5,22.5,SPREAD_PLUS_25,H1,136,757.7399999999984,1.3956784192497282,5.571617647058812
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,85,52.5,62.5,22.5,SPREAD_PLUS_25,H2,64,589.4399999999982,1.635535381198311,9.209999999999972
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,85,52.5,62.5,22.5,SPREAD_PLUS_25,ALL,200,1347.1799999999967,1.4739402851705,6.735899999999983
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,86,52.5,62.5,22.5,SPREAD_PLUS_50,DEVELOPMENT,86,-31.640000000000782,0.9716477293092934,-0.36790697674419515
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,86,52.5,62.5,22.5,SPREAD_PLUS_50,VALIDATION,50,789.3799999999992,1.9878610401962258,15.787599999999983
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,86,52.5,62.5,22.5,SPREAD_PLUS_50,LOCKED_OOS,64,589.4399999999982,1.635535381198311,9.209999999999972
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,86,52.5,62.5,22.5,SPREAD_PLUS_50,H1,136,757.7399999999984,1.3956784192497282,5.571617647058812
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,86,52.5,62.5,22.5,SPREAD_PLUS_50,H2,64,589.4399999999982,1.635535381198311,9.209999999999972
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,86,52.5,62.5,22.5,SPREAD_PLUS_50,ALL,200,1347.1799999999967,1.4739402851705,6.735899999999983
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,87,52.5,62.5,22.5,SLIPPAGE_BASE,DEVELOPMENT,86,-31.640000000000782,0.9716477293092934,-0.36790697674419515
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,87,52.5,62.5,22.5,SLIPPAGE_BASE,VALIDATION,50,789.3799999999992,1.9878610401962258,15.787599999999983
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,87,52.5,62.5,22.5,SLIPPAGE_BASE,LOCKED_OOS,64,589.4399999999982,1.635535381198311,9.209999999999972
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,87,52.5,62.5,22.5,SLIPPAGE_BASE,H1,136,757.7399999999984,1.3956784192497282,5.571617647058812
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,87,52.5,62.5,22.5,SLIPPAGE_BASE,H2,64,589.4399999999982,1.635535381198311,9.209999999999972
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,87,52.5,62.5,22.5,SLIPPAGE_BASE,ALL,200,1347.1799999999967,1.4739402851705,6.735899999999983
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,88,52.5,62.5,22.5,COMMISSION_PLUS_25,DEVELOPMENT,86,-31.640000000000782,0.9716477293092934,-0.36790697674419515
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,88,52.5,62.5,22.5,COMMISSION_PLUS_25,VALIDATION,50,789.3799999999992,1.9878610401962258,15.787599999999983
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,88,52.5,62.5,22.5,COMMISSION_PLUS_25,LOCKED_OOS,64,589.4399999999982,1.635535381198311,9.209999999999972
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,88,52.5,62.5,22.5,COMMISSION_PLUS_25,H1,136,757.7399999999984,1.3956784192497282,5.571617647058812
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,88,52.5,62.5,22.5,COMMISSION_PLUS_25,H2,64,589.4399999999982,1.635535381198311,9.209999999999972
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,88,52.5,62.5,22.5,COMMISSION_PLUS_25,ALL,200,1347.1799999999967,1.4739402851705,6.735899999999983
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,89,52.5,62.5,22.5,COMBINED_STRESS,DEVELOPMENT,86,-31.640000000000782,0.9716477293092934,-0.36790697674419515
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,89,52.5,62.5,22.5,COMBINED_STRESS,VALIDATION,50,789.3799999999992,1.9878610401962258,15.787599999999983
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,89,52.5,62.5,22.5,COMBINED_STRESS,LOCKED_OOS,64,589.4399999999982,1.635535381198311,9.209999999999972
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,89,52.5,62.5,22.5,COMBINED_STRESS,H1,136,757.7399999999984,1.3956784192497282,5.571617647058812
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,89,52.5,62.5,22.5,COMBINED_STRESS,H2,64,589.4399999999982,1.635535381198311,9.209999999999972
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,89,52.5,62.5,22.5,COMBINED_STRESS,ALL,200,1347.1799999999967,1.4739402851705,6.735899999999983
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,90,52.5,62.5,25.0,BASE,DEVELOPMENT,86,112.98999999999887,1.1070416931136722,1.3138372093023125
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,90,52.5,62.5,25.0,BASE,VALIDATION,50,798.5200000000004,1.999299194073186,15.970400000000009
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,90,52.5,62.5,25.0,BASE,LOCKED_OOS,64,596.429999999998,1.6430720131109333,9.319218749999969
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,90,52.5,62.5,25.0,BASE,H1,136,911.5099999999993,1.4914727846224358,6.7022794117647
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,90,52.5,62.5,25.0,BASE,H2,64,596.429999999998,1.6430720131109333,9.319218749999969
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,90,52.5,62.5,25.0,BASE,ALL,200,1507.9399999999973,1.5420111282043905,7.5396999999999865
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,91,52.5,62.5,25.0,SPREAD_PLUS_25,DEVELOPMENT,86,112.98999999999887,1.1070416931136722,1.3138372093023125
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,91,52.5,62.5,25.0,SPREAD_PLUS_25,VALIDATION,50,798.5200000000004,1.999299194073186,15.970400000000009
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,91,52.5,62.5,25.0,SPREAD_PLUS_25,LOCKED_OOS,64,596.429999999998,1.6430720131109333,9.319218749999969
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,91,52.5,62.5,25.0,SPREAD_PLUS_25,H1,136,911.5099999999993,1.4914727846224358,6.7022794117647
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,91,52.5,62.5,25.0,SPREAD_PLUS_25,H2,64,596.429999999998,1.6430720131109333,9.319218749999969
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,91,52.5,62.5,25.0,SPREAD_PLUS_25,ALL,200,1507.9399999999973,1.5420111282043905,7.5396999999999865
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,92,52.5,62.5,25.0,SPREAD_PLUS_50,DEVELOPMENT,86,112.98999999999887,1.1070416931136722,1.3138372093023125
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,92,52.5,62.5,25.0,SPREAD_PLUS_50,VALIDATION,50,798.5200000000004,1.999299194073186,15.970400000000009
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,92,52.5,62.5,25.0,SPREAD_PLUS_50,LOCKED_OOS,64,596.429999999998,1.6430720131109333,9.319218749999969
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,92,52.5,62.5,25.0,SPREAD_PLUS_50,H1,136,911.5099999999993,1.4914727846224358,6.7022794117647
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,92,52.5,62.5,25.0,SPREAD_PLUS_50,H2,64,596.429999999998,1.6430720131109333,9.319218749999969
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,92,52.5,62.5,25.0,SPREAD_PLUS_50,ALL,200,1507.9399999999973,1.5420111282043905,7.5396999999999865
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,93,52.5,62.5,25.0,SLIPPAGE_BASE,DEVELOPMENT,86,112.98999999999887,1.1070416931136722,1.3138372093023125
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,93,52.5,62.5,25.0,SLIPPAGE_BASE,VALIDATION,50,798.5200000000004,1.999299194073186,15.970400000000009
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,93,52.5,62.5,25.0,SLIPPAGE_BASE,LOCKED_OOS,64,596.429999999998,1.6430720131109333,9.319218749999969
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,93,52.5,62.5,25.0,SLIPPAGE_BASE,H1,136,911.5099999999993,1.4914727846224358,6.7022794117647
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,93,52.5,62.5,25.0,SLIPPAGE_BASE,H2,64,596.429999999998,1.6430720131109333,9.319218749999969
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,93,52.5,62.5,25.0,SLIPPAGE_BASE,ALL,200,1507.9399999999973,1.5420111282043905,7.5396999999999865
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,94,52.5,62.5,25.0,COMMISSION_PLUS_25,DEVELOPMENT,86,112.98999999999887,1.1070416931136722,1.3138372093023125
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,94,52.5,62.5,25.0,COMMISSION_PLUS_25,VALIDATION,50,798.5200000000004,1.999299194073186,15.970400000000009
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,94,52.5,62.5,25.0,COMMISSION_PLUS_25,LOCKED_OOS,64,596.429999999998,1.6430720131109333,9.319218749999969
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,94,52.5,62.5,25.0,COMMISSION_PLUS_25,H1,136,911.5099999999993,1.4914727846224358,6.7022794117647
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,94,52.5,62.5,25.0,COMMISSION_PLUS_25,H2,64,596.429999999998,1.6430720131109333,9.319218749999969
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,94,52.5,62.5,25.0,COMMISSION_PLUS_25,ALL,200,1507.9399999999973,1.5420111282043905,7.5396999999999865
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,95,52.5,62.5,25.0,COMBINED_STRESS,DEVELOPMENT,86,112.98999999999887,1.1070416931136722,1.3138372093023125
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,95,52.5,62.5,25.0,COMBINED_STRESS,VALIDATION,50,798.5200000000004,1.999299194073186,15.970400000000009
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,95,52.5,62.5,25.0,COMBINED_STRESS,LOCKED_OOS,64,596.429999999998,1.6430720131109333,9.319218749999969
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,95,52.5,62.5,25.0,COMBINED_STRESS,H1,136,911.5099999999993,1.4914727846224358,6.7022794117647
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,95,52.5,62.5,25.0,COMBINED_STRESS,H2,64,596.429999999998,1.6430720131109333,9.319218749999969
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,95,52.5,62.5,25.0,COMBINED_STRESS,ALL,200,1507.9399999999973,1.5420111282043905,7.5396999999999865
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,96,52.5,62.5,27.5,BASE,DEVELOPMENT,86,80.48999999999887,1.0762526407533362,0.9359302325581265
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,96,52.5,62.5,27.5,BASE,VALIDATION,50,736.0200000000004,1.9210842468839182,14.720400000000009
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,96,52.5,62.5,27.5,BASE,LOCKED_OOS,64,613.3299999999981,1.661293626748032,9.58328124999997
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,96,52.5,62.5,27.5,BASE,H1,136,816.5099999999993,1.440250181975036,6.003749999999995
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,96,52.5,62.5,27.5,BASE,H2,64,613.3299999999981,1.661293626748032,9.58328124999997
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,96,52.5,62.5,27.5,BASE,ALL,200,1429.8399999999974,1.5139390105387254,7.149199999999987
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,97,52.5,62.5,27.5,SPREAD_PLUS_25,DEVELOPMENT,86,80.48999999999887,1.0762526407533362,0.9359302325581265
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,97,52.5,62.5,27.5,SPREAD_PLUS_25,VALIDATION,50,736.0200000000004,1.9210842468839182,14.720400000000009
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,97,52.5,62.5,27.5,SPREAD_PLUS_25,LOCKED_OOS,64,613.3299999999981,1.661293626748032,9.58328124999997
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,97,52.5,62.5,27.5,SPREAD_PLUS_25,H1,136,816.5099999999993,1.440250181975036,6.003749999999995
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,97,52.5,62.5,27.5,SPREAD_PLUS_25,H2,64,613.3299999999981,1.661293626748032,9.58328124999997
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,97,52.5,62.5,27.5,SPREAD_PLUS_25,ALL,200,1429.8399999999974,1.5139390105387254,7.149199999999987
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,98,52.5,62.5,27.5,SPREAD_PLUS_50,DEVELOPMENT,86,80.48999999999887,1.0762526407533362,0.9359302325581265
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,98,52.5,62.5,27.5,SPREAD_PLUS_50,VALIDATION,50,736.0200000000004,1.9210842468839182,14.720400000000009
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,98,52.5,62.5,27.5,SPREAD_PLUS_50,LOCKED_OOS,64,613.3299999999981,1.661293626748032,9.58328124999997
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,98,52.5,62.5,27.5,SPREAD_PLUS_50,H1,136,816.5099999999993,1.440250181975036,6.003749999999995
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,98,52.5,62.5,27.5,SPREAD_PLUS_50,H2,64,613.3299999999981,1.661293626748032,9.58328124999997
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,98,52.5,62.5,27.5,SPREAD_PLUS_50,ALL,200,1429.8399999999974,1.5139390105387254,7.149199999999987
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,99,52.5,62.5,27.5,SLIPPAGE_BASE,DEVELOPMENT,86,80.48999999999887,1.0762526407533362,0.9359302325581265
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,99,52.5,62.5,27.5,SLIPPAGE_BASE,VALIDATION,50,736.0200000000004,1.9210842468839182,14.720400000000009
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,99,52.5,62.5,27.5,SLIPPAGE_BASE,LOCKED_OOS,64,613.3299999999981,1.661293626748032,9.58328124999997
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,99,52.5,62.5,27.5,SLIPPAGE_BASE,H1,136,816.5099999999993,1.440250181975036,6.003749999999995
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,99,52.5,62.5,27.5,SLIPPAGE_BASE,H2,64,613.3299999999981,1.661293626748032,9.58328124999997
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,99,52.5,62.5,27.5,SLIPPAGE_BASE,ALL,200,1429.8399999999974,1.5139390105387254,7.149199999999987
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,100,52.5,62.5,27.5,COMMISSION_PLUS_25,DEVELOPMENT,86,80.48999999999887,1.0762526407533362,0.9359302325581265
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,100,52.5,62.5,27.5,COMMISSION_PLUS_25,VALIDATION,50,736.0200000000004,1.9210842468839182,14.720400000000009
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,100,52.5,62.5,27.5,COMMISSION_PLUS_25,LOCKED_OOS,64,613.3299999999981,1.661293626748032,9.58328124999997
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,100,52.5,62.5,27.5,COMMISSION_PLUS_25,H1,136,816.5099999999993,1.440250181975036,6.003749999999995
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,100,52.5,62.5,27.5,COMMISSION_PLUS_25,H2,64,613.3299999999981,1.661293626748032,9.58328124999997
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,100,52.5,62.5,27.5,COMMISSION_PLUS_25,ALL,200,1429.8399999999974,1.5139390105387254,7.149199999999987
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,101,52.5,62.5,27.5,COMBINED_STRESS,DEVELOPMENT,86,80.48999999999887,1.0762526407533362,0.9359302325581265
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,101,52.5,62.5,27.5,COMBINED_STRESS,VALIDATION,50,736.0200000000004,1.9210842468839182,14.720400000000009
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,101,52.5,62.5,27.5,COMBINED_STRESS,LOCKED_OOS,64,613.3299999999981,1.661293626748032,9.58328124999997
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,101,52.5,62.5,27.5,COMBINED_STRESS,H1,136,816.5099999999993,1.440250181975036,6.003749999999995
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,101,52.5,62.5,27.5,COMBINED_STRESS,H2,64,613.3299999999981,1.661293626748032,9.58328124999997
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,101,52.5,62.5,27.5,COMBINED_STRESS,ALL,200,1429.8399999999974,1.5139390105387254,7.149199999999987
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,102,52.5,62.5,30.0,BASE,DEVELOPMENT,86,55.45999999999913,1.0525403336585912,0.6448837209302224
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,102,52.5,62.5,30.0,BASE,VALIDATION,50,832.1800000000012,2.041422636031439,16.643600000000024
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,102,52.5,62.5,30.0,BASE,LOCKED_OOS,64,558.3299999999981,1.6019925172781841,8.72390624999997
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,102,52.5,62.5,30.0,BASE,H1,136,887.6400000000003,1.4786024317256634,6.526764705882355
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,102,52.5,62.5,30.0,BASE,H2,64,558.3299999999981,1.6019925172781841,8.72390624999997
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,102,52.5,62.5,30.0,BASE,ALL,200,1445.9699999999984,1.5197367475162824,7.229849999999992
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,103,52.5,62.5,30.0,SPREAD_PLUS_25,DEVELOPMENT,86,55.45999999999913,1.0525403336585912,0.6448837209302224
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,103,52.5,62.5,30.0,SPREAD_PLUS_25,VALIDATION,50,832.1800000000012,2.041422636031439,16.643600000000024
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,103,52.5,62.5,30.0,SPREAD_PLUS_25,LOCKED_OOS,64,558.3299999999981,1.6019925172781841,8.72390624999997
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,103,52.5,62.5,30.0,SPREAD_PLUS_25,H1,136,887.6400000000003,1.4786024317256634,6.526764705882355
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,103,52.5,62.5,30.0,SPREAD_PLUS_25,H2,64,558.3299999999981,1.6019925172781841,8.72390624999997
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,103,52.5,62.5,30.0,SPREAD_PLUS_25,ALL,200,1445.9699999999984,1.5197367475162824,7.229849999999992
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,104,52.5,62.5,30.0,SPREAD_PLUS_50,DEVELOPMENT,86,55.45999999999913,1.0525403336585912,0.6448837209302224
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,104,52.5,62.5,30.0,SPREAD_PLUS_50,VALIDATION,50,832.1800000000012,2.041422636031439,16.643600000000024
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,104,52.5,62.5,30.0,SPREAD_PLUS_50,LOCKED_OOS,64,558.3299999999981,1.6019925172781841,8.72390624999997
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,104,52.5,62.5,30.0,SPREAD_PLUS_50,H1,136,887.6400000000003,1.4786024317256634,6.526764705882355
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,104,52.5,62.5,30.0,SPREAD_PLUS_50,H2,64,558.3299999999981,1.6019925172781841,8.72390624999997
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,104,52.5,62.5,30.0,SPREAD_PLUS_50,ALL,200,1445.9699999999984,1.5197367475162824,7.229849999999992
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,105,52.5,62.5,30.0,SLIPPAGE_BASE,DEVELOPMENT,86,55.45999999999913,1.0525403336585912,0.6448837209302224
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,105,52.5,62.5,30.0,SLIPPAGE_BASE,VALIDATION,50,832.1800000000012,2.041422636031439,16.643600000000024
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,105,52.5,62.5,30.0,SLIPPAGE_BASE,LOCKED_OOS,64,558.3299999999981,1.6019925172781841,8.72390624999997
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,105,52.5,62.5,30.0,SLIPPAGE_BASE,H1,136,887.6400000000003,1.4786024317256634,6.526764705882355
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,105,52.5,62.5,30.0,SLIPPAGE_BASE,H2,64,558.3299999999981,1.6019925172781841,8.72390624999997
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,105,52.5,62.5,30.0,SLIPPAGE_BASE,ALL,200,1445.9699999999984,1.5197367475162824,7.229849999999992
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,106,52.5,62.5,30.0,COMMISSION_PLUS_25,DEVELOPMENT,86,55.45999999999913,1.0525403336585912,0.6448837209302224
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,106,52.5,62.5,30.0,COMMISSION_PLUS_25,VALIDATION,50,832.1800000000012,2.041422636031439,16.643600000000024
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,106,52.5,62.5,30.0,COMMISSION_PLUS_25,LOCKED_OOS,64,558.3299999999981,1.6019925172781841,8.72390624999997
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,106,52.5,62.5,30.0,COMMISSION_PLUS_25,H1,136,887.6400000000003,1.4786024317256634,6.526764705882355
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,106,52.5,62.5,30.0,COMMISSION_PLUS_25,H2,64,558.3299999999981,1.6019925172781841,8.72390624999997
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,106,52.5,62.5,30.0,COMMISSION_PLUS_25,ALL,200,1445.9699999999984,1.5197367475162824,7.229849999999992
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,107,52.5,62.5,30.0,COMBINED_STRESS,DEVELOPMENT,86,55.45999999999913,1.0525403336585912,0.6448837209302224
