run_id,variant_id,sl,activation,distance,cost_scenario,net_points,profit_factor,expectancy,max_closed_trade_drawdown
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,28,52.5,57.5,32.5,COMMISSION_PLUS_25,1626.3299999999963,1.5853940349437394,7.933317073170714,271.21000000000004
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,29,52.5,57.5,32.5,COMBINED_STRESS,1626.3299999999963,1.5853940349437394,7.933317073170714,271.21000000000004
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,30,52.5,57.5,35.0,BASE,1795.4999999999973,1.6543844303520658,8.75853658536584,276.21000000000004
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,31,52.5,57.5,35.0,SPREAD_PLUS_25,1795.4999999999973,1.6543844303520658,8.75853658536584,276.21000000000004
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,32,52.5,57.5,35.0,SPREAD_PLUS_50,1795.4999999999973,1.6543844303520658,8.75853658536584,276.21000000000004
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,33,52.5,57.5,35.0,SLIPPAGE_BASE,1795.4999999999973,1.6543844303520658,8.75853658536584,276.21000000000004
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,34,52.5,57.5,35.0,COMMISSION_PLUS_25,1795.4999999999973,1.6543844303520658,8.75853658536584,276.21000000000004
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,35,52.5,57.5,35.0,COMBINED_STRESS,1795.4999999999973,1.6543844303520658,8.75853658536584,276.21000000000004
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,36,52.5,57.5,37.5,BASE,1960.0399999999972,1.7143523580435882,9.561170731707303,281.21000000000004
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,37,52.5,57.5,37.5,SPREAD_PLUS_25,1960.0399999999972,1.7143523580435882,9.561170731707303,281.21000000000004
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,38,52.5,57.5,37.5,SPREAD_PLUS_50,1960.0399999999972,1.7143523580435882,9.561170731707303,281.21000000000004
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,39,52.5,57.5,37.5,SLIPPAGE_BASE,1960.0399999999972,1.7143523580435882,9.561170731707303,281.21000000000004
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,40,52.5,57.5,37.5,COMMISSION_PLUS_25,1960.0399999999972,1.7143523580435882,9.561170731707303,281.21000000000004
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,41,52.5,57.5,37.5,COMBINED_STRESS,1960.0399999999972,1.7143523580435882,9.561170731707303,281.21000000000004
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,42,52.5,60.0,22.5,BASE,1666.1599999999949,1.5869716089439385,8.127609756097536,251.21000000000004
